edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_ps_vwf_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_ps_vwf_smb,VarCov_hml_hml,VarCov_ps_vwf_hml,VarCov_ps_vwf_ps_vwf
1975m12,.0030813629,.00043802944,-.0004386676,.00026361627,.00089220231,.000041798547,.0001518826,.00055057602,.00023792119,.001723549
1976m1,.0027838983,.00039442201,-.00041083927,.00022294324,.00077555369,.000025774143,.00012748202,.00051690068,.00020076027,.0014720459
1976m2,.0039154957,.00074890006,.00011186818,.00028218151,.0010017056,.00030409097,.00015111371,.0015663623,.00030971898,.0012948035
1976m3,.003450287,.0007816237,.000080738355,.00025750455,.0015545789,.00050096639,6.9538733e-06,.0017430618,.00021087877,.0013974209
1976m4,.0030825627,.00066150771,.000048279155,.00020409864,.0012976299,.00038960113,.000013638977,.0013841096,.00017422694,.0012613978
1976m5,.0027799068,.00056888052,.000026721946,.00019629241,.0010780218,.00030297137,.000011993062,.0011118312,.00014778058,.0011850171
1976m6,.0025134054,.00050786632,.000019562531,.00021484753,.00093392085,.00025077828,.000034246728,.00094082969,.00015780429,.0012919678
1976m7,.0023737564,.00043358831,.000010532211,.00016568731,.00082690624,.00019925361,.000035082394,.00077799725,.00012898109,.0011465499
1976m8,.0021540443,.00038034897,-.000012857225,.00016942489,.00071608776,.00016427721,.000027192937,.00068860536,.000094644922,.0011492921
1976m9,.0019499502,.00036022087,-.000024279743,.00013663205,.00069199892,.00013271641,.000012507867,.00058799185,.000083023806,.0010363354
1976m10,.0017839882,.00032123667,-.000033782773,.00010259882,.00061149825,.00010801181,.000011181165,.00050997251,.000076223383,.00098091201
1976m11,.0017146965,.00029068859,-.000034335895,.000084651503,.00054988649,.0000883584,9.4052784e-06,.00044868668,.000065503045,.00088548684
1976m12,.0015589441,.00027375869,-.000040958192,.000077150144,.00057742192,.00009315776,-.000027600912,.00042849829,.000041673266,.00092279515
1977m1,.0017001305,.00036339505,7.4805089e-06,.000024226354,.0006477554,.00011838139,-.000050612176,.00045045532,.000023245122,.00087090291
1977m2,.0017761856,.00025919135,-.00011410061,.0001118702,.00089916697,.00025074987,-.00015154581,.00066580274,-.000059623337,.00095944828
1977m3,.0016800755,.00022423771,-.00011101302,.00011544322,.00078638928,.0002047069,-.00013822599,.0005667829,-.000052533145,.00089772884
1977m4,.001569574,.00019716902,-.00011324169,.000092095121,.00069668476,.00017254957,-.00011712599,.00050132908,-.000042624968,.00082505756
1977m5,.0014357173,.00018118045,-.00012665671,.00009022656,.00061547989,.0001564429,-.00010414877,.00060895638,-.00010495937,.00091091311
1977m6,.0013634567,.00015893664,-.00012487963,.000062796433,.0005710363,.00013306447,-.000085233827,.000528668,-.000086292443,.00085180998
1977m7,.0014394011,.00020761794,-.00013855609,.000091985799,.00057985861,.00010660122,-.000061318962,.00047248861,-.000081886057,.00081582193
1977m8,.0013772722,.00017476211,-.00012166183,.000083439299,.00058665336,.000083646366,-.000060156388,.00042878481,-.000070083246,.00075708248
1977m9,.0013268501,.00014904269,-.000088182154,.000037893209,.00056081818,.000053803735,-.000034773439,.00052746688,-.00011704764,.00079820497
1977m10,.001232938,.00013666091,-.000082354491,.000027234881,.00053804548,.000038372818,-.000026165537,.00046770682,-.0001040584,.00074834365
1977m11,.0014087075,.00010241409,-.00012812513,.000071650436,.00051376584,.000039783063,-.000035000216,.00045152425,-.00010745675,.00073472719
1977m12,.0014208015,.00018859975,-.00011946745,.00006113881,.00066428387,.000037227623,-.000035949142,.00040310717,-.000093985895,.00069175533
1978m1,.0013069184,.00017398426,-.00011239586,.000053700001,.00061313406,.000025104942,-.000039381641,.00037055404,-.000080895625,.00067021017
1978m2,.0016743912,.000096938915,-.00026208002,.000045619356,.00061777857,.000060218175,-.000035695793,.00049252843,-.000079504433,.000641094
1978m3,.0015651096,.00006726406,-.00024293005,.000045538989,.00073098554,.000062692663,-.000049331564,.00043966432,-.000072319446,.00062358333
1978m4,.0014850433,.00011473334,-.00021279696,.000054444194,.00080721371,.00007249989,-.000023458264,.0004120997,-.000057901165,.00062199542
1978m5,.0019325153,.00013063879,-.00041420458,.00019889172,.00070155074,.000059949358,-.000016462425,.00058671739,-.00013919442,.0007167618
1978m6,.0017604597,.00016708055,-.00036952997,.00017791068,.00091124466,.000033306926,2.6633363e-06,.00051604072,-.00012399949,.00068389036
1978m7,.0016531561,.0001412495,-.00033370953,.00015093997,.00081838435,.000026165064,5.7128600e-06,.00045404016,-.00010716156,.00065434026
1978m8,.0017254878,.00014137066,-.00034461837,.0002023407,.00070939597,.000016745873,7.2951093e-06,.00043065124,-.0001158974,.00069475541
1978m9,.0016753437,.00024321086,-.00032580574,.00016990353,.00099184329,-7.0029200e-06,-.000011085671,.00039397433,-.00010040027,.00066430616
1978m10,.001568061,.00022400469,-.00032456571,.00019239272,.00084566191,-.000014681827,-2.5057982e-06,.00040365144,-.00012938752,.00075737567
1978m11,.0031071005,.001255472,-.00044231181,-.00013787641,.0021704983,-.000099578123,-.00029971745,.00038796157,-.000094104325,.00091003906
1978m12,.0028034651,.001105562,-.00044921058,-.00017018645,.0018755554,-.00012681162,-.000320355,.0004459584,-.000033493441,.0010335414
1979m1,.0024949347,.00093510433,-.00042691579,-.00015044359,.0015431923,-.00012945905,-.00026716091,.00048848015,-.000026989261,.00092736958
1979m2,.0023716274,.00089968788,-.00036824791,-.00016038655,.0014560744,-.000092886301,-.00025831981,.00049729686,-.000039131493,.00086646184
1979m3,.0023070588,.00077848393,-.00035556397,-.000085234955,.0012019905,-.000081227721,-.00023209727,.00045291201,-.000053115164,.00093435339
1979m4,.0023462537,.0007898492,-.00035107232,-.00010696711,.0011454569,-.00008816905,-.00022112098,.00041496276,-.000041279916,.00086321065
1979m5,.0021055366,.00068770838,-.00031932376,-.00010083305,.0010240696,-.000073421506,-.00018170838,.00038713295,-.000030383522,.00081105722
1979m6,.0019779424,.00059594814,-.00032705269,-.000056965913,.00087052217,-.000065640997,-.00016628555,.00040115946,-.000056519246,.00084440305
1979m7,.0018991817,.00054755528,-.00028455118,-.000090127338,.00076681329,-.000055352251,-.00015773386,.00039074724,-.000066722743,.00083390891
1979m8,.0017175446,.00048633377,-.00026293899,-.000086180204,.00068961026,-.000045079167,-.00015273901,.00039165307,-.000079449448,.00082573015
1979m9,.001823519,.00051042059,-.00030363744,-.000054228305,.00066764705,-.000063416082,-.00012691111,.00040209343,-.000082757026,.00077742559
1979m10,.0016730325,.00045510914,-.0002707791,-.000038733011,.00059403386,-.000058039197,-.00010983964,.00038370158,-.000063314495,.00076414022
1979m11,.0023315717,.00066135952,-.0001794874,-.000023719973,.00070243393,-.000021389205,-.000099203382,.00041995061,-.00005429058,.00071632891
1979m12,.0023182703,.00068559637,-.00027924683,-.00022838512,.00072291592,-.000080127655,-.00022860004,.00056890177,.00012933109,.0013421377
1980m1,.0020927046,.00069230213,-.00027292391,-.00021216038,.00088149629,-.00013213122,-.00025942473,.00057014683,.00013718096,.001223159
1980m2,.0021437728,.00066695793,-.00022032132,-.00020032808,.00079361541,-.00010824643,-.00022409577,.00053637027,.00011622872,.0010770721
1980m3,.0019619821,.00061284384,-.00020262436,-.00018926556,.00074083573,-.00010154699,-.00020827261,.00046999569,.00010243231,.00098409923
1980m4,.0037215408,.0013894594,-.00012828321,-.00039842346,.0013015204,-.000065216358,-.00032516624,.0004415607,.00007621877,.00096761622
1980m5,.0034060159,.0012006559,-.00011171766,-.00037666896,.001092369,-.000056855908,-.00028195101,.00040677917,.000060584272,.00090502406
1980m6,.0032465269,.001106035,-.00010474494,-.00036643093,.00098137627,-.000051540828,-.00025775522,.00036965811,.000051801318,.00084634119
1980m7,.0029405684,.0009807382,-.00011570652,-.00031889838,.0008714635,-.00005802271,-.00021934744,.00035872974,.000042931464,.00078460324
1980m8,.0029862789,.0010806344,-.00039308559,-.00033353365,.0010019157,-.00026657159,-.00023910412,.0010011012,.00011436156,.00075237954
1980m9,.002666981,.0010200031,-.00037038131,-.00029330063,.0010640491,-.00029619058,-.00020852173,.00094727002,.000093025919,.00071320293
1980m10,.002404432,.00088095648,-.00040717842,-.00025619427,.00090749923,-.00030330813,-.00017704951,.0011730309,.000066015986,.00068905763
1980m11,.0021535447,.00079091842,-.00037265517,-.00022993436,.00086099393,-.00030059056,-.00013573824,.0010860449,.000030513713,.00071759243
