edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_umd_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_umd_smb,VarCov_hml_hml,VarCov_umd_hml,VarCov_umd_umd
1944m3,.0016756027,.00060890295,.00064258662,.00042808894,.00079739868,.00038117822,.0002253533,.00083142769,.00017609709,.0010974741
1944m4,.0015403735,.00055906229,.00061593112,.00035520594,.0007379569,.00038203833,.00021495465,.00086866767,.00020041248,.0010025564
1944m5,.0014487727,.00052360416,.00055723201,.00022222215,.00067961239,.00033654901,.00014274003,.00077856868,.00011153489,.00077695673
1944m6,.0015524549,.00054616173,.00049745524,.00025649916,.00063534611,.00028412128,.00014417585,.00067879946,.000073818701,.00072626787
1944m7,.0016892955,.00074093317,.00051943847,-.00027493463,.00079602952,.00031904812,-.00029952175,.00062709604,-.00012272423,.0015592235
1944m8,.0015643239,.00061236805,.0004575256,-.00023681221,.00070043665,.00025213786,-.00023033436,.00055991224,-.00011826003,.0011366651
1944m9,.0014147653,.0005513514,.0003509137,-.00018955236,.00069680059,.00012878442,-.00006719456,.00055973936,-.00027128193,.0014610222
1944m10,.0012807623,.00046536853,.0003140152,-.00016938194,.00061462237,.000098929486,-.000066649729,.00053553638,-.00020223355,.001133723
1944m11,.0011649792,.00039916526,.0002749188,-.00015516546,.00054315699,.000087303219,-.000055350934,.00048458975,-.00016613871,.00093657267
1944m12,.0010791437,.00034678829,.00027509945,-.00013478074,.00048232145,.000083955078,-.000046933259,.00049930206,-.00012144674,.00076214789
1945m1,.0011365999,.00041801369,.00055980764,.000038891671,.00049886759,.00027868099,.000065861794,.00095226319,.00015756491,.00091118965
1945m2,.0010643606,.00040833943,.00047214553,-7.7249751e-06,.00052663247,.00023450679,.000030729861,.00081237988,.000092453032,.00071884255
1945m3,.0013713106,.00045878408,.00070210436,.00021501267,.00049951975,.00028156952,.00008071521,.00096616748,.00020587321,.0008234306
1945m4,.0014912072,.00050111103,.00070078578,.00039136264,.00048828794,.0002774357,.00016017517,.00089449558,.00024712773,.0010656856
1945m5,.0019839325,.0004520489,.00084177661,.00075736403,.00043504883,.00024015715,.00014520419,.00089777616,.000356228,.0014455988
1945m6,.00177532,.00040651596,.00070053176,.00053017674,.00041905738,.00019417609,.000092110306,.0007666173,.00022964185,.0010639045
1945m7,.0015831415,.00033461643,.00059535028,.00040919628,.00051199447,.0003389669,.00024586599,.00091912871,.00037742782,.0012677823
1945m8,.0015154245,.00035249381,.00061334274,.00039480688,.00049150153,.00034383647,.00024791362,.00093513116,.00038043928,.0012180731
1945m9,.0017502659,.00042263637,.00020641272,.00014986387,.00047175022,.00020041344,.00014697893,.0011621041,.00036689095,.0010076419
1945m10,.0017763936,.00045559014,.00019480209,.00013583199,.00045961241,.00016775975,.00012666038,.00097823795,.00024585173,.00081590394
1945m11,.0017171869,.0004959238,.0002520915,.000069379581,.00049450865,.000199093,.000085624961,.00089015532,.00015569557,.00065488386
1945m12,.0018172095,.00068990659,.00047117315,.00032543708,.00069024257,.00039266117,.00034381999,.0010204825,.0003637489,.001039346
1946m1,.0016224409,.00060938107,.00038928335,.00022095336,.00066899607,.00027158612,.00027846851,.00097992131,.0002181046,.00082692021
1946m2,.0018467464,.00081418885,.00046311916,.00043715173,.00082240195,.0003202646,.00042985936,.0008890446,.00024205979,.0010346917
1946m3,.0021589631,.00075475615,.00052379444,.000446294,.00073032902,.00027902011,.00034365954,.0008018784,.00019045339,.00089433911
1946m4,.0022523748,.00066150876,.00040345464,.0004850259,.00064186513,.00022648973,.0002747188,.00069796067,.000097687283,.00088272901
1946m5,.0021506555,.0006682431,.00035208208,.00048865972,.00064395199,.00019083316,.00030347498,.00060706888,.000052657135,.00092957419
1946m6,.0020383697,.00062620861,.00033818858,.00030325991,.00059550884,.00017281596,.00020610289,.00054332177,1.1536466e-06,.00075526128
1946m7,.0020578117,.00062951399,.00035332056,.00039835239,.00056627562,.00016695306,.00023319751,.000497373,.000017899465,.00086800288
1946m8,.0019579297,.0006298279,.00031914405,.00028535014,.0005717969,.00014912798,.00017982593,.00044800364,-.00001133504,.00069390831
1946m9,.0023557285,.00071182969,.00024650019,.00021937246,.00055933493,.00011609674,.0001394041,.00040814059,-.000035323745,.00057948119
1946m10,.0035206045,.0012529923,.00059606443,.000080645754,.0008039847,.00027607163,.000071031936,.00046134181,-.000068187976,.00050729734
1946m11,.0031172694,.0010566228,.00042554093,.000014328617,.00070414587,.00022449727,.000048699316,.00057381717,-.000039139668,.00046834745
1946m12,.0027271842,.00089128816,.00035924488,-.000021944305,.00062259176,.00017921069,.000031836717,.00053021061,-.000056028541,.00043006687
1947m1,.0026262975,.00075205334,.00022135061,-.00008026135,.00054912415,.00015071499,.000017927352,.00052097969,-.000054638716,.00041027233
1947m2,.0023104497,.00065072562,.00019216358,-.00018927726,.00055211684,.000092652786,-.00028618937,.00048407327,.000078361874,.0018256219
1947m3,.0020726109,.00053708191,.00018159498,-.00016602055,.00049399387,.000078048819,-.00022421403,.00043655277,.000036354661,.0013290772
1947m4,.0018997195,.00051207747,.0001578361,-.00027562739,.00048356471,.000060025166,-.00027574343,.00039907207,.000018958724,.0014276821
1947m5,.002052183,.00075413106,.000099839694,-.00059614779,.00068186573,.0000169101,-.00049762998,.00037213962,.000023322613,.0017552772
1947m6,.0018487637,.00072234764,.00010201898,-.00056541659,.00077121868,.000020190373,-.00051931461,.00034640825,-8.9644891e-06,.001548694
1947m7,.0019172102,.00058022229,.000023697023,-.00058245478,.00067867979,.000028056895,-.00040413492,.00034025969,-4.9406626e-06,.0012766309
1947m8,.001857964,.00055594509,.00018437133,-.00069713005,.0006239647,.00007957287,-.00041226155,.00042079747,-.00017298464,.0013914484
1947m9,.0017214275,.00046686258,.00017523686,-.00069012918,.00055088877,.00006933335,-.0003343251,.00038584368,-.00017421742,.0013226046
1947m10,.0015532168,.00037444386,.00014159421,-.0005434386,.00052390224,.000087015469,-.00026176835,.00037422456,-.00015845685,.00098645233
1947m11,.0014368794,.00033606015,.0001248781,-.00042010084,.00046731476,.00007361843,-.00020097145,.00034918898,-.00014869288,.00079820357
1947m12,.0013778569,.0003674975,.000084297739,-.0005749095,.00046777003,.000039717052,-.00030519316,.0003364502,-.00010426634,.0011247616
1948m1,.0013159299,.00021118758,.00022632509,-.00039116025,.00051783986,-.00011582344,-.00038056221,.00050018303,.000066246554,.0011937664
1948m2,.0014486631,.000021592799,.00012547077,-.000047020876,.00054644438,-.000054531738,-.0005047259,.00046629933,-.000035369452,.0015657373
1948m3,.0016147359,.000169333,.00013717843,-.00013923697,.00053374213,-.000031905965,-.0004093039,.00042288279,-.000055995512,.0011822883
1948m4,.0021380391,.00016355702,.00057415268,-.00018259845,.00047317246,-.000018424504,-.00031282098,.00066680356,-.000094083152,.00090006232
1948m5,.0020055135,.000091175032,.00063930918,-.000051671985,.00046840284,-.000097972988,-.00038095113,.00081165729,.000079241443,.0011498241
1948m6,.0023345,.00017352555,.00044248285,.000081664817,.00042780486,-.000089139343,-.00028012643,.00073794217,6.3682654e-07,.0010049604
1948m7,.002063784,.00018204159,.00036973745,-1.7753447e-06,.0004409251,-.0001296759,-.00035716355,.00073315314,.000086265885,.0012014463
1948m8,.0022316051,.00020555002,.00033895028,.000085139785,.00039649077,-.000095949901,-.00027136918,.00063621288,.000044423185,.0010172895
1948m9,.0019717242,.0001957778,.00029462352,.000028271063,.00037768832,-.000068932401,-.00020705584,.00055759912,7.5972025e-06,.00078540877
1948m10,.0019087625,.00025059193,.00036180115,.000062815168,.00036661112,-4.3655182e-06,-.00013438666,.00056856679,.00003002272,.0007129485
1948m11,.0020517253,.000096403128,.00032653435,.00021016526,.00036915622,-3.4146328e-06,-.00018445753,.00050421205,7.3769229e-06,.00078048423
1948m12,.0030385547,.00020503263,.00090538955,.000090563684,.00034033472,.000055630408,-.00015005711,.00077861897,-.00003776493,.00063435885
1949m1,.0027428288,.000093999057,.00071729819,.00019833095,.00043555404,.00013872856,-.00038006392,.00075602147,-.00021265769,.0011302234
1949m2,.0024061452,.000094512514,.00059900462,.00013779118,.00043372251,.00013494738,-.00039856613,.00066444941,-.00023560014,.0011871351
1949m3,.002274221,.00019004097,.00056022248,.000093104551,.00044778295,.00014760491,-.00029113033,.00060556777,-.00019230387,.00091170514
1949m4,.0021525582,.00028536847,.00051699724,-.000014727407,.0004858388,.00015774627,-.00027131455,.00054922205,-.00018814874,.00076092582
1949m5,.0019794668,.00028813825,.00048910227,-.00014753931,.00044707546,.00015360594,-.00027421259,.00052562921,-.00024726352,.00085583201
1949m6,.0019126791,.0002992232,.00055566372,-.00029771143,.0004105549,.00016467573,-.00026837719,.00059314165,-.00034549972,.00091386284
1949m7,.0017024504,.00027273293,.00048539831,-.00025814815,.00038242832,.00016817082,-.00019393854,.00059491518,-.00025050557,.00079813576
1949m8,.0018228012,.00027415686,.00040332496,-.00037203718,.00034719578,.00013957557,-.00017443045,.00052452477,-.00022434045,.00075136631
1949m9,.0016720881,.00024434508,.00031735111,-.00028700422,.00031372398,.00011586903,-.00014240954,.0004817466,-.00021890773,.00067319896
1949m10,.0015713008,.00025578207,.00026908907,-.00033062787,.00029884456,.000094682939,-.00014864728,.00043423398,-.00019574592,.00065691373
1949m11,.0014888055,.00026463365,.00019855647,-.00029890041,.00028555453,.000065156026,-.00012506242,.0004072976,-.00016940603,.00055489875
1949m12,.0013573624,.0002090831,.00015138315,-.00024897628,.00027711128,.000080795209,-.00012255572,.00039999373,-.00017824382,.0005143478
1950m1,.0014815092,.00033306109,.0002478165,-.00031142242,.00031284336,.00011924483,-.00014231705,.00040092552,-.00019369551,.00049712363
1950m2,.0013477341,.00033990326,.00021495926,-.00034889369,.00044595101,.000087575507,-.00028734698,.00037008224,-.00017651044,.00066644477
1950m3,.0012287454,.00029602274,.00017221735,-.0002903018,.00039817212,.000076308432,-.00023481516,.00036633434,-.00018155831,.00059224619
1950m4,.00112352,.00024662647,.00011429004,-.00024765311,.00039188206,.00013859273,-.00022382224,.00049922615,-.00022987994,.00055702479
1950m5,.0011667405,.00031378484,.00016008307,-.00021601671,.00040624727,.00014445039,-.00018366986,.0004642097,-.00020245613,.00048709026
1950m6,.001235791,.00014700592,.000150347,-.00019135504,.00043900611,.00011932146,-.0001568686,.00042023894,-.00018237536,.00044192118
1950m7,.0016577817,.00036129495,.00024874459,.000054293971,.00048556802,.00014458658,-.000054661206,.00040532186,-.00013048924,.00053509854
1950m8,.001489686,.00032069406,.00034761903,6.5781219e-06,.00043454903,.00019524935,-.000055233679,.0032573433,-.00030370196,.00049225055
1950m9,.0015634102,.000317278,.00026319968,.00018249983,.00039442503,.00015755778,-.000022433307,.0027028171,-.00031857181,.00070839655
1950m10,.0016218346,.00030610937,.00019863498,.000087593944,.00035744984,.00012796631,-.000027313883,.0022438862,-.00026466459,.00059134769
1950m11,.0014599342,.00027657935,.00017409807,.000028078159,.00032947911,.00010237483,-.000040934654,.001862347,-.00022357531,.00054766034
1950m12,.001372101,.00021201084,.00020737654,.00011202624,.00031196387,.000067116358,-.0001020724,.0016677972,-.00013940038,.00081793708
1951m1,.0015422001,.00029569134,.00052180735,.00043379201,.00031300023,.00016592162,.000017872757,.0021537717,.00015499693,.0013367676
1951m2,.0017066163,.00037962542,.00059098558,.00039564102,.00032490797,.0001916692,.000042256295,.0019562801,.00013076281,.0010812738
1951m3,.0015321295,.00032866589,.00049360201,.00025991432,.00029466031,.00016388013,.000025758591,.0017764022,.00012261301,.00093945785
1951m4,.0014707167,.00031603753,.00056380156,.00030960218,.00027710325,.00018172277,.000053343254,.0018074068,.00022487025,.0010697094
1951m5,.001548353,.00016141697,.0006040748,.00062059244,.0002921659,.000098383898,-.00012275657,.0016341915,.00035737196,.0018415625
1951m6,.0014979888,.00015562872,.00055893674,.00046260178,.00026685357,.000086866807,-.000097102704,.0014007725,.0002437255,.0013677434
1951m7,.001476728,.00024520417,.00064911577,.00043657966,.00030883524,.00019208435,-3.4066679e-06,.0014696436,.00028281563,.0012420592
1951m8,.0018270684,.000029670124,.00064485142,.0010518742,.00034286411,.0001218504,-.00024589614,.0012637767,.00036346825,.0024372493
1951m9,.0017930177,.000078893929,.00053777965,.00075844041,.0003183519,.00010212248,-.00018319118,.0010593437,.00021976317,.0017195732
1951m10,.0015976698,.000086672575,.00045232644,.00052291754,.00033725993,.000093756105,-.00013703958,.00089722424,.00012359853,.0012419086
1951m11,.0015542683,.00010740708,.00038550448,.00037900402,.00030739911,.000080633625,-.0001068246,.0007663432,.000059194263,.0009429378
1951m12,.0013947948,.00010794262,.00032847971,.00025426908,.00028410769,.000070019363,-.000089781191,.00066165382,.000014168621,.00074013957
1952m1,.0013512814,.000011353576,.00018360076,.00022277092,.00033061695,.00014123402,-.00012311604,.00066177594,-.00006565635,.00066592771
1952m2,.0012311209,.000018663592,.00018697603,.00015751195,.00031075068,.000098414268,-.00011726377,.00061348698,-.000053167336,.00059257093
1952m3,.0012500486,5.1223265e-06,.00019617341,.00014967393,.00028751371,.000078222081,-.00010946465,.00054447906,-.000057483925,.00054574996
1952m4,.001318724,-.00016742558,.00029063693,.00017517495,.0004105249,-.000033626198,-.00016475341,.00054094038,-.000025764914,.00053575635
1952m5,.001581914,-.00013478813,.00025424027,.00033699477,.00036903951,-.000022182236,-.00015605007,.00048148888,-.00004333564,.00064756838
1952m6,.0015016397,-.00012945551,.00021834864,.00024046989,.00035279139,-.00001005606,-.00013141659,.00043415165,-.000058341029,.00054668542
1952m7,.0014789604,-.00016019095,.00023731329,.00022289352,.00036235561,-.000027135757,-.00014513951,.00040740901,-.000051147206,.00052448869
1952m8,.0013319234,-.00011218007,.00020548388,.00014528577,.00032973001,-.00001085516,-.00011637796,.00038355018,-.000051587216,.00048792412
1952m9,.0012292651,-.000093468771,.0001948182,.000086577093,.00031753932,-.000013065069,-.000098845652,.00035899709,-.000063618696,.00044233009
1952m10,.0012054031,-.00010042129,.00026247741,-.000031048123,.00030645021,-.0000445521,-.000057282723,.00039658335,-.00013426336,.00047838059
1952m11,.0011185142,-.000035519079,.00024665287,-.00011607455,.00030072714,-.000013533864,-.00011115536,.00037640179,-.00017670861,.00062239304
1952m12,.0013778275,-.000076769516,.00025739925,-.00010350587,.00028344977,-.000013904563,-.000094103205,.00035452691,-.00015820592,.00052990956
1953m1,.001311806,-.000095821444,.00021295133,-.000068638532,.00029428449,3.7146060e-06,-.00011393578,.00033422722,-.00015752621,.00051437109
1953m2,.0012000571,-.00010643158,.00017309155,-.000089276844,.00044842053,.000068757254,-.000069983791,.00033041567,-.0001377517,.00046460648
1953m3,.0011035433,-.000093313596,.00016527227,-.0001086628,.00046478264,.000046225992,-.000046842626,.00031667174,-.000137518,.00043655242
1953m4,.0010636928,-.000049186976,.00020144026,-.0001056691,.00041508314,.000046740592,-.000043355751,.00033266438,-.00012250323,.00041079512
1953m5,.0011252528,-.000028129871,.00010304917,-.00021925468,.0003721799,.000045421206,-.000037760423,.00033482382,-.000083245919,.00046638126
1953m6,.0010304676,-3.1012012e-06,.00010131219,-.00020559681,.00033531696,.000042019008,-.000038120739,.00031730602,-.000091363632,.00044064151
1953m7,.001027594,.00009651883,.00013687905,-.00017477492,.00036127822,.000068001624,-.000024952897,.00031328775,-.000088674933,.00041502784
1953m8,.00098723557,.000065816741,.00010174229,-.00019099961,.00034443435,.000073978183,-.000013668557,.00030759801,-.000082852988,.00040739568
1953m9,.0012404145,.000041412964,.00044422253,-.00037402668,.00031311653,.000035552286,-5.0610861e-06,.00055004249,-.00025037522,.00050296792
1953m10,.0011302794,.000057882658,.00040949151,-.00036472714,.0002971357,.000071565068,-.000056599114,.00062460976,-.00036311665,.00065873627
1953m11,.0012325471,-.000030069439,.00032746675,-.00031068051,.00030506519,.000069211274,-.00004854225,.00055048673,-.00030282614,.00055302249
1953m12,.0011827599,-.000050017708,.00026309118,-.00022423154,.00030453727,.000074334377,-.000084531588,.00049793033,-.00028726843,.00056845474
1954m1,.0010834016,-.000014545377,.00026415102,-.00029104861,.00028743944,.00010783524,-.00016423843,.00062424317,-.00059209502,.0012410507
1954m2,.0012488051,.000030528834,.00042879939,-.00072491536,.00026419957,.00010969477,-.00019690239,.00071324548,-.00088107568,.0020819739
1954m3,.0011492721,.000038001828,.00035879231,-.00056402566,.00024421976,.00009506831,-.00015411241,.00062441296,-.00067676028,.0014907927
1954m4,.001165648,.000016838059,.00023163749,-.00039608148,.00023132694,.000099593992,-.00013992091,.00060627691,-.00058809418,.0012034592
1954m5,.0012312029,-.00017905483,.00016146108,-.00014142765,.00040715095,.00012280491,-.0003856651,.00054510549,-.00060290948,.0015893849
1954m6,.0011968098,-.00012262237,.00022576936,-.00021109657,.00036599091,.0001124906,-.00031518229,.00056255003,-.00055614236,.0013226466
1954m7,.0010937733,-.000081601531,.00019797432,-.00018858815,.0003311515,.000094400282,-.00025477426,.00050112285,-.00049474009,.0013056194
1954m8,.0012421233,.000012136213,.00043128632,-.00016162106,.00031374054,.00013457221,-.00019623563,.00068288919,-.00038807892,.00097241165
1954m9,.0012378752,-.000079992817,.00043649657,-.00011727092,.00038634861,.000054665459,-.0001910079,.00064645335,-.0003021681,.00078477786
1954m10,.0015413733,-.000250071,.00039070094,-.000021149268,.00045461353,.000038829559,-.00020444514,.00056756265,-.00025297224,.00068172091
1954m11,.0014484827,-.00020009321,.0003255601,-.000064437576,.00040889528,.000038520793,-.00016277278,.00050483999,-.00021536781,.00058090728
1954m12,.0022611751,-.00045514383,.00075476617,.00012985205,.00048128131,-.00011513548,-.00021046738,.00069206167,-.000093190756,.00058447296
1955m1,.0022900749,-.00026935531,.0009729559,-.00002607741,.00049224513,.000041811625,-.00023361386,.0010760439,-.00025079059,.00059836189
1955m2,.0020197751,-.00019982041,.00081985281,-.000051363677,.00043799102,.000042359115,-.00019063188,.00096649677,-.00020099033,.00054815121
1955m3,.001862373,-.00010217588,.0006911314,-.000046172838,.00042287243,.00004401461,-.00014146077,.00082272355,-.00017968315,.00050019677
1955m4,.001663861,-.00005329241,.00056845864,-.000075584692,.00038785211,.000024828574,-.00012907803,.00075187458,-.00015026647,.00046633038
1955m5,.0015655508,-.000085764768,.00048894214,-.000099899691,.00040211013,.000015293717,-.00010201545,.00065255782,-.00014422261,.00042993666
1955m6,.0014056279,-.000048462269,.00040826082,-.00010953408,.0003628291,.000024256269,-.000090327085,.00059445895,-.0001442616,.00040665574
1955m7,.0017071784,-.00043878116,.00046952246,.00039138147,.00066978822,-.000085077758,-.00051528,.0005616211,-.000017317019,.00098274788
1955m8,.0015453357,-.00036169693,.0004026682,.0002538758,.00062178785,-.0000688898,-.00039701071,.00049923605,-.000044024393,.00083781738
1955m9,.0013891808,-.00027083373,.00034145598,.00016252685,.00055189995,-.000051558694,-.00033092283,.00044901477,-.000053258063,.00073727575
1955m10,.0012662575,-.00019930524,.00031400897,.00007857594,.0004892922,-.000039763134,-.00026808755,.00043981598,-.000097527096,.00067031768
1955m11,.0012847587,-.00020226788,.0002872053,.000071556147,.00046499397,-.000034572538,-.00023419675,.00040275767,-.00009382904,.00058133557
1955m12,.0016782756,-.00036988035,.00025834373,.00027282129,.00051390548,-.000029600122,-.00030159589,.00037134549,-.00009475759,.00067703571
1956m1,.0015097271,-.00026075842,.0001849526,.00017249587,.00051644479,-.00010064968,-.00029865137,.00045584823,-.000020819256,.00064984098
1956m2,.0015217261,-.00020448433,.00012695722,.00020460605,.00046014061,-.000071897724,-.00025855823,.00042317662,-.000062439627,.00064844015
1956m3,.0014912627,-.00019098708,.000078622208,.00021080235,.00042961605,-.000036389029,-.00024379746,.00040013963,-.000097926124,.00063232041
1956m4,.0017933116,-.00034386423,.000035181522,.00046348266,.00047981591,-3.0415431e-06,-.00035908926,.00037272429,-.00013979017,.00087276846
1956m5,.001599177,-.00025612375,.000049512812,.00033448031,.000427088,3.2236148e-06,-.00029814884,.00035096926,-.00015597143,.00085130514
1956m6,.0018527089,-.00029694126,.00021430934,.00038372193,.00041225296,-.000034055844,-.000283659,.00037547553,-.000090760586,.00079532847
1956m7,.0017506611,-.0002766838,.00012346805,.00037298145,.00040672388,.000022267421,-.00029589719,.00039290471,-.00016439591,.00082160014
1956m8,.001784031,-.00031022093,.00010976011,.00039405591,.00041938879,.0000278645,-.00030838762,.0003633828,-.00016244898,.00081115996
1956m9,.0017685812,-.00032589235,.00017721952,.00032253741,.00043149624,-.000012142295,-.00027251721,.0003628922,-.00012802018,.00068342005
1956m10,.001987977,-.00035802863,.000036735964,.00030759076,.00042092212,.000031446565,-.00024526412,.00037126555,-.0001483082,.00060526223
1956m11,.0017632713,-.00026541442,.000049345312,.00021866833,.00037752272,.000031740015,-.00021669146,.00034749901,-.00015863957,.00066284649
1956m12,.0015730828,-.00018803394,.000051787079,.00013968263,.00034181328,.000018820319,-.00021199342,.00037088874,-.000059018039,.00085651968
1957m1,.0014915824,-.00013817439,-.000030892355,.00021731394,.00031046686,.000031803676,-.00020557419,.00042495603,-.00020914053,.0010647631
1957m2,.0015598672,-.00031316647,-.00014798032,.00034240092,.0004654034,.0001576924,-.00035248973,.00046792926,-.00031378484,.0011716951
1957m3,.0014881997,-.00020340089,-.000060993741,.00021901472,.00042544189,.0001452913,-.00027208414,.00044063226,-.00025895145,.00088518485
1957m4,.0013673676,-.00013858278,-.000049525363,.00012235016,.00038103393,.00012065893,-.00021540282,.00041214368,-.00021443928,.00070732448
1957m5,.0014016359,-.00019207246,-.00011478019,.000097091346,.00039685497,.00015006617,-.00019192412,.00041958917,-.00020452279,.00059748982
1957m6,.0013653871,-.00018152306,-.00018133219,.000050408089,.00037763675,.00017038157,-.00015908859,.00047892542,-.00018599366,.00051378063
1957m7,.0012570128,-.00013398391,-.00011951364,-3.8934670e-07,.00034324493,.00013941144,-.00012901041,.00043453238,-.00017233304,.00046557438
1957m8,.0011423143,-.000086206914,-.000077869212,-.000030453693,.00032154433,.00011618364,-.00010312907,.00039632455,-.00015977335,.00043251499
1957m9,.0014517427,-.000041638039,.000035576333,-.000069701462,.00029179678,.000098463461,-.000089082932,.00037593578,-.00015262686,.00040740281
1957m10,.0018477483,-.000010043696,-9.0233298e-06,-.00011953187,.00026637039,.000083345541,-.000078138706,.00035415436,-.00014155424,.00039309741
1957m11,.0019463202,.00019252882,.00016386589,-.00026284749,.00034885528,.0001744084,-.00015980915,.00040872686,-.00021487917,.00046385275
1957m12,.0017632818,.0001843576,.000079027086,-.00022060954,.00031659802,.00012959413,-.00013028053,.00054654712,-.00025078002,.00045360893
1958m1,.0018263934,.00023366261,.00019886487,-.00086201139,.00030333415,.00014089512,-.00029000678,.00055495807,-.00055830134,.0021754054
1958m2,.0018298286,.00044113581,.00038620253,-.0012690492,.00055342779,.00036490898,-.00071539055,.00073714671,-.00097530161,.0035184096
1958m3,.0016852719,.00037172693,.00033344203,-.0010863557,.00049547368,.00030234471,-.00055449293,.00063826668,-.00078184332,.002775715
1958m4,.0015940014,.00034184553,.00024815608,-.00090826146,.00044473374,.00024485175,-.00043857249,.00058504532,-.00059443194,.0020713299
1958m5,.0015049734,.0002780931,.00025729107,-.0006790717,.00040429193,.00019461825,-.0003483207,.00053731131,-.00045516193,.0015418523
1958m6,.0013888202,.00029981055,.00020937072,-.00060128159,.00043152351,.00014352823,-.00033027009,.00048623202,-.0003611611,.0012681468
1958m7,.0013211434,.00025195646,.00019255911,-.00051912706,.00038753348,.00012009066,-.00025455601,.00043807714,-.00030001384,.00099178078
1958m8,.0013743817,.00024226369,.00033989537,-.00070318283,.00035039397,.00011725083,-.00025302893,.00052283844,-.00045577806,.0012551551
1958m9,.0012629778,.00023772239,.00029166977,-.00055753283,.00033387524,.000098514254,-.00019570123,.0004668973,-.00036333053,.000939277
1958m10,.0013512596,.00021023164,.00041753062,-.00053470867,.00030234936,.000085860891,-.00015961959,.00053534738,-.00035901988,.00080026832
1958m11,.0012681551,.00022054848,.00031409346,-.00040055488,.00029153185,.000048638765,-.000091951508,.00051453739,-.00038889804,.00089177361
1958m12,.0012233439,.0002700788,.00021176651,-.00029775512,.00032338573,-7.8235380e-06,-.000039966686,.00050301314,-.00035326704,.00075335539
1959m1,.0013699258,.000078951743,.00015497406,-.00031903927,.00036353478,.000012560448,-6.6755056e-06,.00045392429,-.0002911466,.00064350601
1959m2,.0012383161,.000089112102,.00014729191,-.00028035199,.00045556814,.00013602649,-.000035603614,.00052930729,-.00027202375,.00055277732
1959m3,.0011278365,.00010041682,.00014053978,-.00025656217,.00043745982,.00012821209,.000030933756,.0004788861,-.00022531796,.00078329031
1959m4,.001033918,.000096017553,.00013541061,-.00022550536,.00042026653,.000095052295,.000013872453,.00044021491,-.00019308151,.00063470495
1959m5,.0010684226,.000066021639,.000035620345,-.000062668732,.00038236988,.000097596712,-.000023578743,.00044573349,-.00027059106,.00078985922
1959m6,.00099767977,.000034399382,.000073697047,-.000058306614,.00041792428,.000033524237,-.00006267245,.00043887977,-.00020773121,.00068198389
1959m7,.00093120965,.000040746014,.00006118678,-.0001191884,.00037894712,.000040921597,-.000037510861,.00041729186,-.00015154663,.00077954162
1959m8,.00094700628,.000033661698,.000062507192,-.00014423135,.00034364461,.000038362032,-.000031822317,.0003825661,-.00013882047,.00064387458
1959m9,.00092871941,.000077050921,.000064846579,-.000098354431,.00032241415,.00003479547,-.00001381079,.00035479863,-.00013410389,.00059361965
1959m10,.001227409,.000092728347,.000049206683,-.00014545144,.00029301419,.000032298056,-.000018999088,.00033295265,-.00012571666,.00051977061
1959m11,.0011227129,.00010662671,.000028511793,-.0001210307,.00029432125,-.000032867047,.000061790597,.00040732737,-.00028812492,.00077762007
1959m12,.0010403849,.00012324318,-.000016211448,-.000099099525,.00029007273,-.000096178032,.000079656522,.00058666407,-.00036289927,.00074878073
1960m1,.0010003565,.000096055708,-7.5933672e-06,-.000086085303,.00027230804,-.000068268964,.000046993129,.0005207971,-.00030649127,.00062558334
1960m2,.0016406643,-.00015210497,-.00024118718,.00039369101,.00030754585,.000022594546,-.00010928253,.00055492064,-.00045072587,.00098636944
1960m3,.0014720535,-.00010450338,-.00020014714,.00033387798,.00028304916,7.1228869e-06,-.000075699456,.00058400159,-.00053385337,.0011599201
1960m4,.0013873535,-.000050474111,-.000066899054,.00020109286,.00026379994,.000038386632,-.000072886869,.00068039913,-.00048299643,.00091660238
1960m5,.0013199456,-.000033134827,.000036223675,.000061238301,.00024371489,.00002453267,-.000054227879,.00071241852,-.00051441166,.00091550627
1960m6,.0012740496,.000037680191,-.000078848723,.00018738948,.0002460996,-.00004919733,.000041326457,.00088671426,-.00077790557,.0013539686
1960m7,.0011836087,.000042356674,-.00005528397,.00011764663,.00022839775,-.000032038821,.000021465747,.00076366105,-.00060467911,.0010125615
1960m8,.0011903848,.000086086809,-.000094613482,.00010206269,.00021896842,-.000039015409,.000020957314,.00071082351,-.00051158061,.00081979943
1960m9,.0011572853,.00011913701,-.000073552226,.00010560115,.00021337863,-.00003232613,.000031258234,.00062141969,-.00043589628,.00073818362
1960m10,.0015992743,.00024698116,-.0001575612,.000053427335,.00022265714,-.000047288308,.000017950848,.00057226,-.00035745691,.00060443359
1960m11,.001454682,.00027550015,-.00014800817,-7.2356920e-07,.00045639061,-.00017768129,-.000054353772,.00059005572,-.00027250414,.00054408034
1960m12,.0015171268,.00025441952,-.00025123559,.00019104096,.00040759705,-.00014775713,-.000045661363,.00064285606,-.00043012309,.00083650893
1961m1,.001572202,.00015583333,-.00023966176,.00017337341,.00040920012,-.000096943084,-.000063198917,.00058081391,-.00036993172,.0007023908
1961m2,.0017984931,.00018462594,.000070271068,-.00023941189,.00037183735,-.000050546441,-.00010099376,.0006933625,-.00060857984,.0011581148
