edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_ps_vwf_mktrf,VarCov_umd_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_ps_vwf_smb,VarCov_umd_smb,VarCov_hml_hml,VarCov_ps_vwf_hml,VarCov_umd_hml,VarCov_ps_vwf_ps_vwf,VarCov_umd_ps_vwf,VarCov_umd_umd
1974m12,.0062430818,.000093453411,-.0023295819,-.00087256217,-.0009923015,.00080902624,.00019904728,.00039454908,-.000096150776,.0019700234,.00070891093,.00024746556,.0018936271,-.00011937283,.00081303157
1975m1,.0055557964,.00029698628,-.0018668798,-.00073341525,-.00095361669,.0010467242,.0001372033,.00023915738,-.00024260282,.001579874,.0005292595,.00017610122,.0015839152,-.000061935832,.00090703403
1975m2,.0067269537,.001670139,-.0010428603,.00051847548,-.0043623601,.0025722038,.00096063409,.0015780375,-.0034247998,.0022607094,.001376171,-.0016370076,.0032111218,-.0030307344,.0092234062
1975m3,.0060648466,.0013920985,-.001069935,.00048449927,-.0028827549,.0021116668,.00073556317,.0012141051,-.0021641795,.0021509547,.001011361,-.0010869629,.0027263854,-.0019226228,.0049807681
1975m4,.0052736211,.0012363935,-.0008687065,.00045464828,-.0019807098,.0019355399,.00059565814,.0011332545,-.0015042603,.0017924969,.00088608946,-.00075418892,.0027177627,-.0013816152,.0029713206
1975m5,.0047072321,.0010134764,-.0007666219,.00031686484,-.0013237817,.0016093848,.00042660997,.00084571674,-.00098689168,.0014699055,.00065669994,-.00051156932,.0021722908,-.00088441971,.0017637599
1975m6,.0043185041,.0010143794,-.00084566057,.00010411432,-.00094330579,.0015426679,.00019587425,.00057662965,-.00069818279,.0014795915,.00063906884,-.00035290877,.0019576214,-.00058467983,.001111484
1975m7,.0039540292,.00086928438,-.00066785945,-6.8266568e-06,-.00068569573,.0012979346,.00012573237,.00042224047,-.00048290289,.001216271,.00045992737,-.00025496821,.001660438,-.00039791287,.00075297349
1975m8,.0040169065,.00058027316,-.00066264009,.000057803158,-.00053322967,.0011910419,.00010237202,.00029210057,-.00035151991,.0010280572,.00032667076,-.00019269447,.0013986615,-.00028614537,.00056687818
1975m9,.0036250115,.00061909284,-.00052234076,.000077605204,-.00041554231,.0011622788,.000088352361,.00027083987,-.00026253937,.00086960458,.0002604117,-.00015181112,.001217196,-.00021087518,.00047560179
1975m10,.0034247094,.00054197159,-.00045139738,.00014275547,-.00034636992,.00098884548,.000043483138,.00020749417,-.00020370682,.00072709017,.00019322848,-.00012652458,.0011095502,-.00016595786,.00042214539
1975m11,.0032477388,.00028934315,-.00038648717,.0005779062,-.00031540263,.0010861505,9.7429129e-06,-.0002333726,-.00015111454,.00061654107,.00016998163,-.0001100281,.0022216362,-.00019006581,.00040100876
1975m12,.0028933266,.00025171402,-.00030088302,.00048379594,-.00029169893,.00095025991,-.000035342095,-.00021244014,-.00011441894,.00057825958,.00017932613,-.00011445663,.0019614582,-.00017694526,.00040474956
1976m1,.0025973744,.00026282563,-.0003097741,.00035852889,-.00024119567,.00082923629,-.00005914718,-.0001573426,-.000088310175,.00053697225,.00012767898,-.00010827625,.0016044424,-.00013809456,.00039133974
1976m2,.003810395,.00088080578,.00092055165,.00040514237,.00052553054,.0010366215,.00042814919,-.000064453001,.00023065566,.0015408529,.00022540252,.00050723174,.0013617252,-.000071213413,.0011396228
1976m3,.0033201361,.00078762416,.00073355221,.0003269556,.00034041144,.0015675965,.00067091407,-.00038739611,.0001758251,.0017194201,8.4078083e-06,.00036992779,.0015236683,-.000056674242,.00076620484
1976m4,.0029405779,.00064941688,.00051347085,.00020864911,.00022484512,.0013327881,.00049114018,-.00028041459,.00012504215,.0013863076,.000011186974,.00024794441,.0013393782,-.000040813011,.00057259266
1976m5,.0026320715,.00055390672,.00035224378,.00019799717,.00014596249,.0011242755,.00035134002,-.00021541175,.000091615715,.0011285703,.000015511858,.00017022263,.0012435855,-.000038043232,.00047475961
1976m6,.0023647749,.00049996068,.00025250312,.00023432825,.00013016729,.00098282774,.00026567088,-.00011901486,.00009244855,.00096542115,.00007281937,.00014617597,.0014074041,.000035723671,.00050175597
1976m7,.0022353965,.00038245882,.00016461831,.0001245943,.000055989163,.00087400927,.0001778505,-.000076808639,.000080234509,.00080415618,.000051807729,.000096734126,.0012059513,.00003384821,.00045570984
1976m8,.0020189304,.00033413086,.000063376225,.00014263201,.000032710777,.00075920927,.00012088964,-.000069089678,.000059850496,.00071105181,-4.1317053e-06,.000057763889,.0012200888,.000038764909,.00041740347
1976m9,.0018202538,.00032769295,4.4284311e-06,.000082144827,.00002481002,.00072789466,.000064245243,-.000080265629,.000076806878,.00060843898,4.0709815e-06,.000028332774,.0010649178,.000014261603,.0004444111
1976m10,.0016635744,.0002900582,-.000041082749,.000015998179,1.6699223e-06,.00064224377,.000032966262,-.000061318897,.000057904945,.00052884023,.000015511518,.000010576713,.0009976998,9.9264644e-06,.00040582597
1976m11,.0016060111,.00025405895,-.000052166281,-3.5698422e-06,.000014357524,.00057428156,8.8773022e-06,-.000047872847,.000043425331,.00046496364,.000012343206,7.2411166e-07,.00087205344,5.1589686e-06,.00040910361
1976m12,.0014577283,.00022848304,-.000075894008,-5.9986028e-06,-.000014658171,.00059194159,.000027582839,-.00012586052,.00013471712,.00043880253,-.000036089201,.000039814258,.00093780726,-.00012243468,.00068420148
1977m1,.0016237649,.00039880883,.000038155278,-.00011332647,3.0106025e-06,.00065332442,.000078100733,-.00015521687,.00011467755,.00045381809,-.000064598185,.000029082546,.00087213272,-.000099252,.00054182136
1977m2,.0017117922,.00011125992,-.00022327724,.000096043921,-.00027356,.00089249702,.00028109903,-.00033595864,.00037951843,.00065578712,-.00023592928,.00025104245,.0010059382,-.0003115471,.0010504418
1977m3,.0016176651,.000099561898,-.00021026698,.0001062787,-.0002096216,.00078782183,.00020435314,-.00027776998,.000260197,.00056222576,-.00018421274,.00015804573,.00092074147,-.00021621285,.00072023337
1977m4,.0015091246,.000095533032,-.0002094911,.000059645648,-.0001721791,.0007017054,.00015077747,-.00021045911,.00018801118,.00049845676,-.00013571027,.00010358704,.00082041527,-.00015422865,.00055078935
1977m5,.001377329,.00010986244,-.00021615134,.000055604592,-.00021923469,.00062177563,.00010079354,-.00016295358,.00017691696,.00059867086,-.00024554582,.00028339218,.00094920618,-.00037974253,.0011445949
1977m6,.0013101017,.000093017858,-.00020938704,3.9430947e-06,-.00021399795,.00057512609,.000070402362,-.00011269196,.00014645646,.00052241434,-.00018105627,.00020061636,.00086426322,-.00025645961,.00090394675
1977m7,.0014012259,.0002083259,-.00023110971,.000071594724,-.0001081517,.00057928718,.000021462854,-.000052837411,.00014009072,.00047004828,-.00015502352,.00012319704,.00081453688,-.00016788735,.00074384274
1977m8,.0013413583,.00014420446,-.00018772235,.000057069639,-.000094664894,.00058260246,-.000016278071,-.000052038991,.00010136062,.00042840719,-.0001154755,.000076678116,.00073614257,-.00012131029,.00056096341
1977m9,.0012938672,.00010707782,-.000095869276,-.00003907119,-.000037525326,.00055539649,-.000078662779,3.2273983e-06,.000048684673,.00052741694,-.00019548752,.00013348093,.0007965276,-.00017639286,.00064446701
1977m10,.0012013614,.00010234574,-.000095971482,-.000046416957,-.000064320069,.0005309633,-.000085698026,.000012538422,.000066860572,.00046993874,-.00015630641,.000080633436,.00072865793,-.00012728755,.00064810214
