edate,VarCov_mktrf_mktrf,VarCov_expgrowth_mktrf,VarCov_expinfl_mktrf,VarCov_TP_mktrf,VarCov_creditrisk_mktrf,VarCov_expgrowth_expgrowth,VarCov_expinfl_expgrowth,VarCov_TP_expgrowth,VarCov_creditrisk_expgrowth,VarCov_expinfl_expinfl,VarCov_TP_expinfl,VarCov_creditrisk_expinfl,VarCov_TP_TP,VarCov_creditrisk_TP,VarCov_creditrisk_creditrisk
1998m12,.0040113516,-.0049204677,.00027675272,-.00028176708,.0011123898,.25596002,-.16453154,-.00046423051,-.0011817894,.30644736,-.00080313632,.0026797201,.00016954924,-.00023297087,.00062791753
1999m1,.0038100583,-.0029416124,-.0012542962,-.00024654198,.00089882832,.25856704,-.12690794,-.00058471318,-.0008161912,.16306621,-.00034028757,.0015142062,.0001575916,-.00019450361,.00050410198
1999m2,.0034012648,-.00013051553,-.0033474688,-.00020005245,.00073044578,.59967375,-.31286669,-.00064891129,-.001060258,.32050744,-.00040531324,.0016317363,.00014729641,-.00016548384,.00040657772
1999m3,.0032687581,-.0056455391,.00002996729,-.000011294853,.00057690538,.98594803,-.47764078,-.0048846141,.00072661159,.40249544,.0019621493,.00042169722,.00021083518,-.0001662384,.0003590163
1999m4,.0029359299,-.0017745504,-.0018198246,-.000021799886,.00048390671,.40511099,-.2975257,-.002754343,.00047148828,.3826986,.0016228955,.00026786778,.00019234665,-.00014337503,.00029471773
1999m5,.0027109357,.0040440839,-.0026489531,-.000034745684,.00045150673,1.0213913,-.36585125,-.0036209598,.0021140724,.23100764,.0011426293,-.00028142406,.00017684166,-.00012870459,.00026116348
1999m6,.0025217743,.00064768415,-.00065556809,9.3337821e-06,.00038175829,.79106277,-.32810774,-.0037615981,.0017687678,.22889984,.0015861087,-.0004307006,.00017840168,-.00011549301,.0002217611
1999m7,.0023934613,.0027340213,-.0027974285,-.000031460317,.00033062868,.50398529,-.26843628,-.002909516,.0011882518,.23646261,.0016327258,-.00038637812,.00016802608,-.00010260406,.00019180877
1999m8,.0023414993,-.00084591162,.0013226543,-.000010066423,.00028369072,.57131726,-.40588868,-.0030110741,.0013108595,.45654401,.0022642212,-.00078586681,.0001581106,-.000094957781,.00017054612
1999m9,.0021348374,-.0022478588,.0017699747,-8.5109186e-06,.00030552977,.65575242,-.38188258,-.0030771052,.000064879416,.34354943,.0018550286,.000067338391,.00014889346,-.00008359096,.00018467262
1999m10,.0020584695,-.0056619402,.002448845,-.000033779561,.00039217289,.8503325,-.36419711,-.0025045117,-.0021722361,.23805572,.0011305249,.00085432641,.00014050721,-.00009361461,.00024486679
1999m11,.0021381096,.00068087637,-.00021867172,-.000058698748,.00026111904,.69024515,-.24681085,-.0022705228,-.0025175926,.13483775,.00082089519,.00082404708,.00013339541,-.000084922707,.00026125336
1999m12,.0019654904,.0053075277,-.0021748603,-.000074844029,.00026539835,1.2755101,-.46485713,-.0037421049,-.0010357049,.24291204,.0013712987,.0002123419,.00012995368,-.000085721615,.00023037457
2000m1,.0022767645,.0083241807,-.0046333335,-.00016333413,.00029605179,.76663953,-.32596135,-.0033161445,.000029401177,.20034041,.0015243264,-.00022970269,.00013429869,-.000087828455,.00020636279
2000m2,.0023894245,.00060834468,-.00061738834,-.00012203042,.00031210345,1.0834414,-.48380533,-.0035321272,-.00054688624,.30271873,.0016327624,.00010299966,.00012757289,-.000081033359,.00018766378
2000m3,.0021388624,.0029284763,-.0012499177,-.000083803949,.00027048518,1.2593467,-.4378438,-.0016666311,-.0020587188,.21520518,.0006715646,.00052501244,.00012978289,-.000095523748,.00020255701
2000m4,.0021061501,.0075977854,-.00065650471,2.0532527e-06,.00013359262,1.2010002,-.20502029,.00030818768,-.0050563677,.057098966,.00030902037,.00015993876,.00014134357,-.00015028738,.00033787475
2000m5,.0024924893,-.00023869019,.0017684001,.000061417486,.00012595892,.81151831,-.22680977,-.00072282931,-.0026051451,.1010363,.00066910166,-.000068170411,.00013904703,-.00013238944,.00028168541
2000m6,.002533033,-.0064467285,.0032829682,.000057769146,.00021529141,1.1324003,-.31406388,-.0014665162,-.0034527669,.13293381,.00079314382,.00026779954,.00013235149,-.00011428923,.00026347098
2000m7,.0023918787,-.0018015649,.0014016614,.000080348975,.00017598827,.39416149,-.12249842,-.00054320338,-.0017679413,.059633225,.00038867226,.00013661019,.00013720384,-.00012056131,.00025658845
2000m8,.002253151,-.003515111,.0031366558,.000030150197,.0002245185,.49428055,-.21509297,-.00028812842,-.0019621246,.1427767,.00018824903,.00056757836,.00013184526,-.00011406782,.00023666331
2000m9,.0024207411,.0063709728,.00015459402,.000077510835,.00018965677,1.0405033,-.29453507,.00097325636,-.0024502515,.12855121,-.00011771003,.00045663133,.0001321617,-.00010571689,.000207547
2000m10,.0026111018,.0014336007,.0012995602,.000083491694,.00032790808,.48339346,-.17473209,.00011527178,-.0018642476,.098216958,.000091310831,.00063160225,.00012729492,-.00008982217,.00023698872
2000m11,.0024610523,.00024228125,.0010592671,.00003398033,.00050293573,.32865083,-.11787933,.000035705558,-.0023854554,.06670785,.000050523235,.00083538471,.00012276864,-.00011847715,.000456351
2000m12,.0037399703,-.0097478768,.0012176982,-.00019137033,.0011930895,.54445678,-.13264561,.0012862094,-.007031152,.056840573,-9.5268324e-06,.00090681878,.00013576925,-.00021859666,.00086847396
2001m1,.0032675993,-.0065149232,.00082542107,-.00015364531,.00095908786,.4346219,-.12433108,-.000014822338,-.0043478515,.062002916,.00020829323,.00057907746,.00014380402,-.00018233397,.00067294593
2001m2,.002917771,-.016115753,.0013110883,-.00012455774,.00090012525,2.8360441,-.4162333,-.001588293,-.015451292,.10757335,.00037820608,.001392793,.00013601157,-.00016333142,.00069238734
2001m3,.0039556082,.0043763905,-.0027743815,-.00020297221,.00072507979,2.783227,-.43768677,-.0029122746,-.011431187,.11685207,.00062852266,.00098034006,.00013349376,-.00013944838,.00054314773
2001m4,.0042263065,.011071755,-.0011460694,-.00016496031,.00085085188,1.8139666,-.24485753,-.0021089984,-.0047462434,.066966794,.00043496798,.00072853721,.00012664513,-.00013032815,.0005564015
2001m5,.0042429571,.0025461386,.0019613877,-.0002507118,.00066005625,1.3348056,-.32550344,.000040298572,-.0016915478,.15172386,-.00051944092,-.000038870814,.00014281458,-.000093082497,.00047196168
2001m6,.0036973027,.002588944,.0014882056,-.00020681332,.00056201522,1.0558416,-.46499664,-.00020793983,-.0013155134,.37517354,-.00052505074,.00033020234,.0001344824,-.000090384281,.00038539703
2001m7,.0033267543,.0040188134,.000053852764,-.00017777408,.00064021186,.72738522,-.19635354,-.00053085922,.0016101559,.096606098,-.00013857572,-.00036034489,.00012774144,-.000105265,.00051700923
2001m8,.0030232396,.0079486426,.0010499532,-.000210542,.0006089682,1.0431916,-.20034432,-.0035447334,.0035739643,.14329046,-.0010251657,.00017374127,.00016042698,-.0001310201,.00046528672
2001m9,.0032861489,.019496687,.0019967845,-.00025041736,.00057841581,1.5171169,-.16264324,-.0050579561,.0045501189,.098421767,-.00082660309,.00015112618,.0001577214,-.00012540097,.00038558041
2001m10,.0040754178,.032804471,.003855607,-.00034092873,.0015459799,1.8188102,-.14258043,-.0065412717,.018159606,.097798295,-.00090645824,.0021350663,.00016063426,-.00025549319,.0012727109
2001m11,.0035795721,.029713787,.0021848422,-.00023241607,.001230367,3.2975347,-.16561928,-.013092503,.017470444,.056981675,-.0004035178,.0011369616,.00020320968,-.00020641876,.00097263022
2001m12,.0036280898,.012018017,-.00038160768,-.00035426253,.0013218834,2.5207603,-.14910181,-.0061234287,.0088891704,.10103466,.00050106749,-.000046197314,.00024537483,-.00027782164,.0010459549
2002m1,.0031763162,.0070198453,-.00075403939,-.00029514596,.0010501841,1.332768,-.10579608,-.0031277982,.0055497917,.10976422,.00076158112,-.000078114776,.00023276499,-.00023157021,.00080784166
2002m2,.0028512913,.0030286817,-9.5465084e-06,-.00025073258,.00086158147,.29504916,-.064414367,-.0013949439,.0022146781,.1280925,.00053666357,.000015270874,.0002130458,-.00020123593,.00063876587
2002m3,.002628678,.0031225006,.0011292826,-.00022716097,.00080083992,.26346451,-.069618471,-.0013479351,.0021620612,.15480359,.00022871644,.00067705789,.00019854654,-.0001953967,.00059567392
2002m4,.0024415606,.0034997351,-.00075808197,-.00027022415,.00088302768,.26810113,-.086141072,-.0017531168,.0028842017,.14955474,.0011575293,-.0010645739,.00023733515,-.0002886155,.00077505427
2002m5,.0025928218,.0026081603,-.00055032945,-.00035970882,.00070660602,.24634364,-.057261955,-.0014334256,.0022521813,.056186724,.0006212772,-.00058706099,.00025905127,-.00023835502,.00060265296
2002m6,.0023495455,.00192589,.000062889587,-.00029585647,.00068174186,.26243439,-.086641595,-.0012984145,.001548563,.097211421,.00056116719,.00010360754,.00023456915,-.00022253209,.00060094317
2002m7,.00284482,-.0019187575,.002078149,-.00033985407,.0015878865,.32330406,-.10801758,-.00079361431,-.0022992026,.097781479,.00018943497,.0023843911,.00022520425,-.00036278571,.0017505569
2002m8,.0034606897,.0051951655,.0038909698,-.00047262298,.0016883226,.43921205,-.10262173,-.0024333016,.00050618383,.10160159,-.00037950909,.0025958149,.00024468076,-.0003916414,.0016867018
2002m9,.0030307432,.0058747442,.0025030635,-.00038345801,.0013404342,.758196,-.095354378,-.0048379726,.0014342248,.078420475,-.00052222097,.0016016235,.00025400784,-.00033044463,.001288401
2002m10,.0041290005,.012258472,.0045409915,-.00058620935,.0016155819,.60706323,-.081377767,-.0051956801,.00380076,.087069817,-.00092893816,.0020107452,.00028210712,-.00038615381,.0013257207
2002m11,.0041438942,.0001105649,.0027389317,-.00055224693,.0013115188,1.8627027,-.11316864,-.0036003911,.004520325,.055318467,-.00054144446,.0010481843,.00026638378,-.00031790594,.0010118386
2002m12,.0038998332,-.0012314495,.00040063541,-.00049422297,.0013621354,.64742726,-.08639311,-.0015556398,.0010208867,.12733594,.000036735062,-.0010105134,.00025046521,-.00033677329,.0011262494
2003m1,.0039214245,.0026304284,.000096497373,-.00054593297,.0012507765,.46918821,-.05853989,-.0023995442,.0018242733,.056106973,.0000379413,-.00061270589,.00027645528,-.0003249851,.00094949256
2003m2,.0035646777,.0067064627,.0002245792,-.00042129564,.00097142352,.77176875,-.072997674,-.0021459968,-.000078741723,.061095469,.00012983814,-.00081754685,.00024972926,-.00028552368,.00082262012
2003m3,.0032095024,.01211587,-.0015679479,-.00037634568,.00083655794,1.4670842,-.23845482,-.0052062329,.0024052404,.14069599,.0010595802,-.0016146405,.00024649053,-.00025695987,.00067032682
2003m4,.0028139881,.01089494,-.0018216727,-.00029834718,.00071808876,1.945341,-.46602288,-.0040648193,-.0011040012,.28084666,.0007484121,-.00011198262,.0002251423,-.00023596677,.00062347151
2003m5,.0030822314,.00028110022,-.00063548551,-.00020721614,.00092747598,1.2729899,-.17567645,-.0032836455,-.00346436,.060314599,.0003363826,-.000059563514,.00020548106,-.00020391044,.00071502163
2003m6,.0030032839,-.0012914339,-.0040476192,-.000010095488,.00066091563,.51345909,-.14217174,-.0028445851,-.00045219457,.15964608,-.0012479692,.001342844,.000250971,-.00025571248,.00071051542
2003m7,.0026400904,-.00072549871,-.0028375478,-.000025765463,.00061025372,.44786158,-.099102028,-.0019632485,-.0013619454,.10246123,-.00059501966,.000180003,.00023095041,-.00024628811,.00069764798
2003m8,.0023496889,-.00048222023,-.0029957741,-.000097308286,.00059166155,.31161812,-.084503941,-.00030834696,-.0012983638,.11855882,.00095526956,-.00080590579,.00037706512,-.00031945636,.00068128959
2003m9,.0021012756,.00024971948,-.0023970536,-.000082186663,.00050191768,.2631782,-.074385695,-.00036707526,-.00065305404,.084472731,.00064122782,-.00061371003,.00033568378,-.00026293358,.00053297635
2003m10,.001922328,.00029956389,-.0019745203,-.00013921401,.00047216672,.24948034,-.066435203,-.00027145597,-.00038220297,.062386878,.00072743953,-.0006195954,.00036853246,-.00026023851,.00046014995
2003m11,.0020158864,.0050384821,-.0014776705,-.00019866358,.00060845946,.42498973,-.080794573,-.0015533451,.0021440794,.055107508,.00058411405,-.00051885395,.0003486741,-.00027744626,.00052512897
2003m12,.0017958524,.005040532,-.0014037413,-.00016383617,.00050381228,.57738525,-.10838082,-.0016410055,.0023241902,.061081581,.00053890917,-.0005395303,.00030959983,-.00023027402,.00042019883
2004m1,.0017338699,.0062349103,-.0018965293,-.00010718696,.00045357193,.51110959,-.11723854,-.001019251,.0023271197,.068196267,.00037911005,-.00064741191,.00028138075,-.00018873092,.00035266441
2004m2,.0015695413,.012291171,-.0018045581,-.000082888066,.00038169071,2.1639853,-.23500192,.00045612614,.0032567123,.068295129,.00023679073,-.00056673359,.00025695193,-.00016080264,.00028886701
2004m3,.0014150173,.0062564155,-.001546599,-.000067661778,.00033171533,.73902529,-.1391772,.00040169881,.00089418539,.064451978,.000084705869,-.00024482273,.00024221644,-.00017005918,.00030890293
2004m4,.0013401558,.0028979108,-.0018687808,-.000085580439,.00030932191,.85412031,-.13223679,.00082403049,.0003073056,.071807608,.0002958829,-.00040891641,.00022474199,-.00015286505,.000265243
2004m5,.0013058388,-.00038701281,-.0040819691,.000042977073,.00020986126,.88582247,-.12548202,-.0028510252,.0026671288,.16339479,-.0017144975,.00087814633,.00029595234,-.00021346341,.00031114856
2004m6,.001187987,.00022060191,-.0047434038,.000019809278,.00020594049,.50009233,-.10936138,-.0021474196,.0011468475,.54741043,-.0024864436,-.0010876647,.00026646556,-.00017950527,.00029613898
2004m7,.0010961886,.0019551755,-.0028325538,6.3820194e-06,.0002055239,.88317102,-.085113645,-.0020885819,.0020649889,.41212854,-.0014213653,-.00053429417,.00024031945,-.00015304278,.00025428168
2004m8,.0012971944,-.0058543226,-.00086195016,-.00005583942,.00021063916,1.2502371,-.060643625,-.0011073134,.0015254008,.060950652,-.00040289783,-.00022046431,.00022288962,-.00013618951,.00021826343
2004m9,.001188855,-.0034987468,-.00085617515,-.000070586459,.00021339123,.6654163,-.053941809,.0001609844,.0004559643,.058212779,-.00012051102,-.00031289118,.00023316148,-.0001427345,.00021054981
2004m10,.0010922984,-.0015528481,-.00074869901,-.000063002277,.0002021035,.37864447,-.048995875,-.000099365861,.00054329797,.057221007,-.00003783634,-.00028010074,.0002113994,-.00012495376,.00018577538
2004m11,.0010076201,-.00062253553,-.00061951985,-.000053508727,.00019255173,.4770225,-.03661621,.00010811748,.00096552033,.29720673,.00078868907,.000091238093,.00019601747,-.00010789092,.00016912412
2004m12,.001080348,.0010044803,.0003388905,-.00011837991,.00027400343,.31939057,-.033322416,-.00059207797,.0013376337,.13368793,.0001499857,.00036455717,.00019917668,-.00013543815,.00021167258
2005m1,.0010652023,.0048751496,.00061638484,-.000074530908,.00023116545,.72314882,-.034670644,.00013179588,.0011328717,.096833758,.00031693923,.000095527903,.00018742972,-.00012146752,.00018633563
2005m2,.0011403713,.0020718374,.000078231831,-.000088898334,.00028173497,.30053627,-.02896136,-.000044044566,.00049141754,.057757661,.00026573183,-.000071307113,.00017463703,-.00012120065,.00020386222
2005m3,.0010561441,.0026718811,-.000088267007,-.000087472101,.00028033715,.39945653,-.045732658,-.00094367639,.0016518367,.055501163,.00028397568,-.0001770638,.00017076795,-.00013374441,.00023260526
2005m4,.0010723852,.0015666353,-.00227766,-.000052538664,.00033195439,.26137266,-.061620355,-.00085823901,.0010190165,.1572842,-3.9521619e-06,-.0015861656,.00016107585,-.00011122759,.00027444208
2005m5,.0011339656,.00022051847,-.011407198,-.0001137841,.00045075058,.29721916,-.079887651,-.000318665,.000031986961,.89955723,.0034548668,-.0090949247,.00016865131,-.00016543703,.00040412004
2005m6,.0011240757,-.0012195995,-.0036061527,-.000063942956,.00037602842,.38930327,-.060579155,-.0011003393,.00019609573,.14712015,.0013103469,-.0029804406,.0001639879,-.0001399258,.00032709225
2005m7,.0010338705,-.00043954834,-.003078623,-.000059092137,.0003190751,.34655747,-.080255687,-.0011602945,.000065682594,.14189133,.0011876699,-.0021468189,.00015342301,-.00012086786,.00027893545
2005m8,.00105612,.0001482737,-.0015182084,-.0001123199,.00037367569,.25130108,-.07265994,-.0010305463,.00034650724,.13152975,.00040696273,-.0011417028,.00016588076,-.00015416212,.00032854799
2005m9,.0010284348,.0011056574,-.0041742381,-.00012567868,.00037053216,.28391397,-.15239675,-.0014342658,.00094848959,.35474348,.0017769875,-.0029422576,.00016765267,-.00015934127,.00032518688
2005m10,.00095294364,.0028256699,-.011086166,-.00009295479,.00031242394,1.1159583,-1.6834379,.0016226133,.00099232723,4.6086574,-.0055666938,-.0046903845,.0001780623,-.00013647634,.00026906596
2005m11,.00098760787,.0082269507,-.011993487,-.00003900606,.00026576922,1.5975496,-1.6985153,.0028241344,.0011432854,3.2846074,-.0049734507,-.0034420313,.00017454958,-.00011861713,.00022670852
2005m12,.00099658198,.0031307177,-.0042299679,-.000034075529,.00021643916,.65526485,-.55271631,.0011447181,.0010385312,.8460803,-.0019591427,-.0017977868,.00016160338,-.00010750067,.0002020484
2006m1,.0009399195,.0018300172,-.0036208392,-.000044497083,.00020796859,.26368681,-.27175272,.00039701207,.00065692532,.53181684,-.00080699538,-.0015667628,.00015432382,-.00010201621,.00018357257
2006m2,.00092480064,.00077960984,-.0015889091,-.000059685717,.00023856062,.33563292,-.27524251,.00047218762,5.4634080e-07,.41191188,-.00083899748,-.00042678384,.0001478959,-.00010855099,.00020561878
2006m3,.00088000821,.0010872317,-.0023191359,-.000049239326,.00021753911,.27824166,-.24917051,.00021317488,.00019981242,.41024575,-.00072959345,-.00062289671,.00013930877,-.000096800315,.00018098995
2006m4,.00082659605,.00096560118,-.0012028915,-.000053735515,.00021927855,.25341395,-.14912191,.00017164502,.000075536009,.16221353,-.00064658432,-.000015750968,.00014982223,-.00012204147,.00021620313
2006m5,.00077861035,.0010838341,-.0022832919,-.000045921763,.00019808554,.27752542,-.29412532,.00019117603,.000074674412,.65428662,-.0020555253,.0005326735,.00014601332,-.00011185015,.00019213388
2006m6,.00097219192,.0073438436,-.0095032593,-.000017551711,.00019354484,.59522128,-.61630976,.00042374598,.00064582739,1.1556468,-.0024982598,-.00012850993,.00013842407,-.000098402437,.00017157003
2006m7,.00092196499,.0056040711,-.0054123327,-.000019616995,.00019969293,.40938133,-.31073824,.00010868451,.0010423075,.42058027,-.001170771,-.00059232127,.00013082787,-.000090141468,.00017351304
2006m8,.00089406694,.007694236,-.0055698315,-.000040877705,.00020634678,.69797987,-.41250038,-.0011942146,.0022365532,.41036618,-.00022460756,-.0011756879,.00012959549,-.000092804665,.00017112045
2006m9,.0008489571,.0047098631,-.0047880388,-.000023514727,.0001813686,.51212144,-.54330218,-.0016444451,.0020616276,.97098237,.0015975699,-.0026203624,.0001318896,-.000093700124,.00016407331
2006m10,.00080613967,.0034874261,-.001875759,-.000019739129,.00016641965,.89016598,-.34114534,-.0025549927,.0025794262,.23624066,.00082885165,-.0012026276,.00012714016,-.00008771295,.00015081122
2006m11,.00082002836,.0013250654,-.00043319544,-.000020048279,.00016416359,.36412939,-.21320847,-.0015126617,.0013574981,.22603109,.00074350508,-.00088295713,.00012118306,-.0000810618,.00013991323
2006m12,.00077897526,.00089710177,-.00023756029,-.000016257885,.00015327016,.33513683,-.11922137,-.0015678793,.0012801307,.076485634,.00045432901,-.00050484302,.00011905803,-.000078442958,.00013310942
2007m1,.00073743018,.0012000124,-.00046285824,-.000017705001,.00015267268,.53074837,-.22594658,-.00035865532,-.00028437428,.15757579,-.00023059754,.00036494771,.0001274739,-.00010378,.00017666588
2007m2,.00070413447,.00089053856,-.00032030154,-.000024577499,.00015326911,.25891206,-.1264105,-.00038861315,-1.2879709e-06,.10890137,-.00024756865,.00031676589,.0001243875,-.000098849356,.00016726056
2007m3,.00077098829,.0031351603,-.00081016723,-.000074084797,.00019585397,.38118368,-.12746635,-.0013498919,.00092642009,.074858062,.000074916767,-.000038409718,.00013096094,-.00010792759,.00017851646
2007m4,.00073139067,.0032846616,-.0013879949,-.000062183979,.00017923673,.53284287,-.27094296,-.00096348801,.00066574407,.22378862,-.00026698739,.00013789214,.00012643872,-.000098619144,.00016192081
2007m5,.0007705373,.00045132308,.0009350254,-.000051470546,.00017089062,.60683483,-.3997426,-.0010877041,.00054524228,.4076317,-.00010080532,.00016433538,.00012058199,-.000089320878,.00014775335
2007m6,.00079013669,-.0009974984,.0038868361,-.000085247833,.00020784028,.51653975,-.51895398,-.000045047469,-.00037448891,.80610347,-.0018473208,.0019097694,.00013020002,-.00010617908,.00017204434
2007m7,.00084446103,.00020979457,-.00032456528,-.000054825596,.00026648812,.2864705,-.37677476,-.00011048173,.00025801468,.81164038,-.0017759345,-.00044734709,.00012547878,-.000090836053,.00021577327
2007m8,.0010453744,.0026107077,-.0028009559,-.00012006547,.00052790047,.33160439,-.29150316,-.00086391607,.0024620818,.41580015,-.00025583786,-.0026573292,.0001324108,-.00016508505,.00050211523
2007m9,.00096494978,.003450931,-.0024383287,-.000099700352,.00043555663,1.0251887,-.5106079,-.0034882373,.0031964534,.41029978,.00069615309,-.0021995832,.00013629599,-.00014036633,.00040033675
2007m10,.00095518021,.0010597241,-.00070524256,-.000080035839,.00040041466,.64971185,-.35681334,-.0025562011,.0015734849,.31111941,.00065877201,-.0011019337,.00012919544,-.00012404051,.00035580934
2007m11,.0008960921,.00035248464,-.00018264499,-.000064365246,.0003346515,.76777095,-.45470625,-.0028331338,.0023746586,.40884519,.0010426119,-.0017995127,.00012452381,-.00011664762,.00031311566
2007m12,.0012217663,.010000565,-.013598664,-.00023626248,.00054757897,1.2361553,-1.0797936,-.006828343,.0077533936,1.3499458,.0071095442,-.0097166598,.00018019816,-.00020839702,.00046764963
2008m1,.0011538704,.014533306,-.01118243,-.00019281995,.00045723486,2.3527498,-1.2595181,-.0069690729,.0083514592,.98403829,.0049111471,-.0067423801,.00016662948,-.00017506615,.00037622938
2008m2,.0016722048,.031442199,-.01284978,-.00032329682,.00066454284,3.4109387,-1.2466006,-.0117044,.015455712,.66570628,.004755388,-.0069418033,.00019611191,-.00023003935,.00047990336
2008m3,.0016883531,.041270781,-.015189106,-.00030235274,.00063742755,5.1748309,-1.7209915,-.014118488,.019462457,.80968952,.0050826157,-.0076873954,.00018726861,-.00021512347,.0004483691
2008m4,.0015550377,.035440009,-.023049863,-.00025643414,.00051711313,4.6759624,-2.7450213,-.012238231,.013540911,2.3106954,.0075184219,-.0082349181,.00017445479,-.00017846371,.00036226588
2008m5,.001552997,.021950265,-.015269442,-.00027327469,.00059467676,7.2826428,-4.9597979,-.0054896134,.0031743739,4.6358361,.0028030872,-.00081009814,.00019020769,-.00022475794,.00046955814
2008m6,.0014080212,.015434017,-.013636006,-.00023219681,.00050184206,7.1797829,-6.8266015,-.0014173245,.00064078346,8.8140602,-.0015786539,.0017754268,.00018917042,-.00020000919,.00039479014
2008m7,.0022885534,.045618922,-.040572826,-.00024964145,.00072266645,8.1766605,-7.3198295,-.0038900506,.009892093,8.8721189,.00089203165,-.007031064,.00017688991,-.00019941898,.000454575
2008m8,.0020611628,.037855309,-.035527121,-.00020925039,.00062372908,6.8737416,-6.301003,-.0041751061,.010765538,7.8365712,.0017251823,-.0090834452,.00016391509,-.00017531468,.00040067272
2008m9,.0018365401,.028407885,-.020457733,-.00016324279,.00051306223,6.6446228,-4.3688302,-.0070481519,.010787821,3.9720824,.0029849987,-.0067260433,.00016210311,-.00015893293,.00034060722
2008m10,.0028346558,.026094574,-.028782867,-.00018996575,.00055591151,2.5743067,-2.1945541,-.004477181,.0066338,2.6345191,.0028360197,-.0059975549,.00015248063,-.00014331413,.00030077042
2008m11,.0062919855,.1649107,-.084644698,-.00013780782,.0032473772,12.08678,-6.3604946,-.0050931894,.11550704,4.6403356,.0023487036,-.050978739,.00014307973,-.00012967338,.0025808378
2008m12,.0063396688,.17556906,-.052116144,-.00042224117,.0047917422,14.152164,-4.306428,-.024509253,.18767704,1.8534658,.0058519486,-.048387755,.00036249775,-.00066158501,.0056795208
2009m1,.005495003,.12960699,-.037913397,-.00036402821,.0037708748,11.808681,-3.6423931,-.027558804,.13207707,1.5841631,.0076609822,-.03362748,.00041479865,-.00057466648,.004250573
2009m2,.0057122237,.12177467,-.034680393,-.00017814101,.0030760737,9.9182758,-2.8695915,-.016152058,.090730689,1.1685679,.0035709552,-.020649102,.00043841687,-.0005879401,.0036974296
2009m3,.0063556135,.15687634,-.051076755,-.00012692175,.002728801,13.375524,-4.1988611,-.013943513,.085511982,1.8052241,.0028618297,-.021480581,.00038871344,-.00049095688,.002887541
2009m4,.0062358533,.098332383,-.030504921,-9.1950687e-06,.0024875461,11.943392,-3.7176878,-.017418988,.056003064,1.5834928,.0044625294,-.013038769,.00038116053,-.00039460216,.0024412572
2009m5,.006378971,.046642508,-.014044814,-.00015265176,.0029468718,7.7028069,-3.1780438,-.0085688857,.026503298,1.8109896,.0015923221,-.0030073735,.00036635986,-.0005048103,.0030419203
2009m6,.0057295035,.025171813,-.006258701,-.00017315082,.0024631573,6.1464214,-2.2775702,-.0047069751,.01442041,1.1717198,.00037946404,-.000675535,.00033383447,-.00045126799,.0024357059
2009m7,.0049698064,.014745121,-.0076263323,-.00015134714,.0019408573,2.6503468,-1.8181462,-.0027989743,.008099,1.8052678,.00019784982,-.0015965874,.00029751364,-.00037790992,.0018371136
2009m8,.0048433887,-.0037493831,.000034943707,-.00011049522,.0016306947,4.1180954,-1.6613463,-.0042644381,.0049882708,.99036515,.00059930538,-.00058469281,.00026721676,-.00031688876,.0014261063
2009m9,.0042744423,-.0040157349,.0013219117,-.00008164363,.0012923165,2.4109073,-1.1554933,-.0042015095,.0038098528,.81420082,.0013574966,-.001039015,.00024621075,-.00026994653,.0010875593
2009m10,.003835775,-.0033400203,.0027616129,-.000054064156,.0012472681,1.0179747,-.67338163,-.003018664,8.7360977e-06,.66334629,.001707225,.0018414829,.00022690087,-.00021915317,.0011268287
2009m11,.0034931302,.0035569686,-.0019684464,-.000054691449,.00097926299,1.3687228,-.79092062,-.0028364065,-.00023947182,.66125011,.0013455546,.0013645367,.00020607156,-.00019567175,.00087167538
2009m12,.0032997183,-.0032164569,.0016011731,.00002020815,.00075563474,1.4942377,-.74330193,-.0046320544,.0015425744,.52924854,.0020843297,-.000083084698,.00020355645,-.00018422255,.00069120043
2010m1,.0029278782,-.0027946311,.0021084601,-.000057858353,.00076322339,.96231955,-.59393322,-.00081859127,-.001583844,.52741432,-.00056523416,.0025226434,.000244372,-.0002734451,.00078809541
2010m2,.0027870159,.0036610384,-.0035816506,-.00013138527,.00066195178,.99483472,-.6808688,-.0025366389,-.00011835979,.65936124,.0011205407,.0010519306,.00024065314,-.000235388,.00061957457
2010m3,.002521534,.00054608565,-.0010311382,-.00010311863,.00053692074,.99631369,-.61147183,-.0026456274,.0010674795,.52922231,.0011535806,-.00013213245,.00021875875,-.00020145114,.00049852417
2010m4,.0025554853,-.0050591575,.0055137118,-.0001460481,.00065745082,.98198467,-.75315416,-.0013956983,-.0016741357,.80779302,.00012435658,.0028242331,.00020564052,-.00020790183,.00053374091
2010m5,.0022675965,-.0043022442,.0040659006,-.00010921785,.00054203492,.99572921,-.68768227,-.0025030619,-.0007315093,.66325724,.0010635155,.0014602898,.00019626573,-.00017501522,.00042350675
2010m6,.0029076689,.0032705029,-.0060119061,-.00026617019,.00089205324,.5886761,-.52218002,-.0026775098,.0019700201,.66124886,.0024473367,-.0025677038,.00020296575,-.00023505758,.00058736879
2010m7,.0030434141,.0094576236,-.0075775469,-.0003349219,.00081809988,.74101353,-.46204698,-.0042780568,.0030280487,.41371039,.0025825426,-.0023743508,.00021289224,-.00021784181,.00049651519
2010m8,.0030820302,-.002868417,-.0026533876,-.00023300774,.00074359454,2.0692227,-.54897887,-.0068572359,.0010486046,.22849712,.0018189279,-.0010932501,.00019743557,-.00017811153,.000420628
