edate,VarCov_mktrf_mktrf,VarCov_smb_mktrf,VarCov_hml_mktrf,VarCov_rmw_mktrf,VarCov_cma_mktrf,VarCov_smb_smb,VarCov_hml_smb,VarCov_rmw_smb,VarCov_cma_smb,VarCov_hml_hml,VarCov_rmw_hml,VarCov_cma_hml,VarCov_rmw_rmw,VarCov_cma_rmw,VarCov_cma_cma
1969m8,.0024789574,.0010713889,-.00020021002,-.00047427896,-.00025305932,.0011242472,-.000025854086,-.000402645,-.000023045286,.00035932584,-.000073548283,.00024445582,.00039709016,-.00010465448,.00029090355
1969m9,.0023652511,.0009369498,-.00035272076,-.00037340584,-.0004012931,.00099989073,-.000045907222,-.00033624971,-.000043579246,.00057190802,-.00010020794,.00045860393,.00034654816,-.00012938546,.00050074229
1969m10,.0022535685,.00077131338,-.00021109308,-.00044600654,-.00032547384,.00090581959,-.000079662539,-.00027494537,-.000049092934,.00066312269,-.00019109172,.00043922311,.00043730385,-.00013854919,.0004367427
1969m11,.0022106322,.00082556659,-.0003330714,-.00038597971,-.00037904232,.00096860831,-.00019670276,-.00024546395,-.00012147625,.00073151512,-.00014559628,.0004666555,.00036338926,-.00010739158,.00043601773
1969m12,.0022004528,.00083540013,-.00024504823,-.00037494878,-.00033992712,.00094961363,-.00013330119,-.00024203937,-.00010660188,.00064165826,-.00012556478,.00039260974,.00032388596,-.000084630825,.0003709525
1970m1,.0020852259,.00085724081,-.00012613295,-.00038814347,-.00023788393,.0010351905,.000012813259,-.00029454823,-3.9015622e-06,.00070114987,-.00016417596,.00042864349,.00033044352,-.00011323475,.00038717178
1970m2,.0027631633,.00050381041,-.00037881726,-.00015761924,-.00057588174,.0010168224,.000083987368,-.00032197902,.000098378478,.00071743724,-.00019490768,.00050679874,.00034883324,-.00018018925,.00052487222
1970m3,.0026488726,.00034193613,-.00020380606,-.00023759344,-.00042249888,.0010006696,-.000041050484,-.00022159349,5.2822948e-06,.00082443975,-.00025245483,.00056892686,.00037565269,-.00021540915,.00055599696
1970m4,.0023699666,.00035798576,-.00026208488,-.00018846864,-.00046822918,.00097794295,-.00014540504,-.00016417301,-.00010963764,.0009299423,-.00025253103,.00070368405,.00033678717,-.0002332141,.00072067289
1970m5,.003696,.0011535013,-.00098108081,-.000042586875,-.0010998525,.0013806886,-.0005497933,-.000073595409,-.00046694002,.0013294773,-.00028672544,.0010528108,.00030482287,-.00027030977,.0010548948
1970m6,.0039003808,.0013242952,-.0010519287,.000051543706,-.0011755752,.00147041,-.0005920268,-9.6548310e-06,-.0005260043,.0012429791,-.00027808157,.001004455,.0002984259,-.00027187081,.0010326307
1970m7,.0038872568,.00127923,-.0009109677,.000035804227,-.0011497702,.0013583179,-.00048788846,-.000019739933,-.0004883564,.0010078844,-.0002123384,.00084479217,.00025551542,-.00022327836,.00094723713
1970m8,.003819433,.0010617083,-.00072815182,-4.5016486e-06,-.00091376586,.0012062922,-.00039921954,-.000027947648,-.00041338886,.00083683332,-.00016522252,.00070740614,.0002237671,-.00018295065,.0008216417
1970m9,.0034827746,.00095064315,-.00058470969,-2.9497762e-06,-.00077663671,.0010864442,-.00031267904,-.000031041902,-.00033762906,.00070961157,-.00012300606,.00057921984,.00020092654,-.00014570243,.00067945156
1970m10,.0031722712,.0011032455,-.00072041072,-.000010650655,-.00091999123,.0017656478,-.0007951007,-.000021000234,-.0008365392,.0010631568,-.00011621778,.00094386976,.00018085075,-.00014299332,.0010757758
1970m11,.0028815344,.0010868486,-.00059783965,-.000082069142,-.00083737099,.0018043079,-.00065785099,-.00011457699,-.0007817673,.00086727552,-.000088255867,.00077874021,.000207709,-.000081007653,.0009508662
1970m12,.0026978534,.00081212452,-.00045458227,-.000019258507,-.00066460151,.0017869283,-.00059714541,-.00017338835,-.00069350115,.00075388694,-.000045746056,.00066383852,.00021883193,-.000046494853,.00081030501
